n_ws^third_max_value,ShearModulus_max_value,Group_composition_average,Column_composition_average,GSenergy_pa_composition_average,AtomicVolume_difference,ThirdIonizationEnergy_min_value,NsUnfilled_arithmetic_average,SecondIonizationEnergy_min_value,AtomicVolume_min_value,BCCenergy_pa_composition_average,ICSDVolume_min_value,NdValence_composition_average,valence_max_value,NsValence_arithmetic_average,valence_difference,Electronegativity_composition_average,IsBoron_difference,IsBoron_composition_average,IsBoron_arithmetic_average,valence_composition_average,NpUnfilled_difference,ShearModulus_difference,IsBoron_max_value,NValance_difference
1.64,47.0,12.0,12.0,-5.124725914833,18578.35226826842,22.99,0.2,13.13,13.8448982209802,-3.7314455360000007,13.8,1.5,5.0,1.7999999999999998,4.0,2.649,0.0,0.0,0.0,2.6,2.0,43.7,0.0,13.0
1.52,44.0,13.2,13.2,-5.2452013805,18574.560849330595,22.99,0.0,13.13,17.6363171588061,-3.8364752650000007,17.3,2.4000000000000004,4.0,2.0,2.0,2.78,0.0,0.0,0.0,2.8,2.0,38.4,0.0,24.0
1.52,44.0,13.2,13.2,-5.278403128500001,18574.560849330595,22.99,0.0,13.13,17.6363171588061,-3.867690352,17.3,2.4000000000000004,4.0,2.0,2.0,2.7430000000000003,0.0,0.0,0.0,2.8,2.0,26.0,0.0,10.0
1.41,33.0,13.0,13.0,-4.734661022,18569.536190107043,22.99,0.0,11.03,22.6609763823586,-3.307701477,17.3,2.2,4.0,2.0,2.0,2.689,0.0,0.0,0.0,2.6,2.0,26.9,0.0,12.0
1.5,33.0,13.0,13.0,-4.8155488680000005,18572.18078877279,22.99,0.0,11.03,20.0163777166128,-3.370066027,17.3,1.2,4.0,2.0,2.0,2.678,0.0,0.0,0.0,2.6,2.0,26.9,0.0,12.0
1.41,33.0,13.0,13.0,-4.6691617765,18568.93122322021,22.99,0.0,11.03,23.2659432691915,-3.269357532,17.3,2.2,4.0,2.0,2.0,2.684,0.0,0.0,0.0,2.6,2.0,26.9,0.0,12.0
1.52,44.0,12.0,12.0,-5.0505797795,18574.560849330595,22.99,0.0,11.03,17.6363171588061,-3.645991799,17.3,1.4,4.0,2.0,2.0,2.6420000000000003,0.0,0.0,0.0,2.6,2.0,37.9,0.0,12.0
1.64,38.0,13.2,13.2,-5.3413756135,18574.195033509084,22.99,0.2,13.13,18.0021329803168,-3.946692923000001,17.3,2.6,5.0,1.8000000000000005,3.0,2.715,1.0,0.1,0.2,2.8,3.0,35.2,1.0,23.0
1.63,69.0,13.2,13.2,-5.5171834145,18574.150436930217,22.99,0.0,13.13,18.0467295591839,-4.122500724,17.3,2.5,5.0,2.0,3.0,2.705,1.0,0.1,0.2,2.8,3.0,66.2,1.0,23.0
1.41,33.0,13.0,13.0,-5.125777997,18575.60274197189,20.52,0.0,12.24,16.5944245175099,-3.711119462,16.6,1.3,4.0,2.0,2.0,2.676,1.0,0.1,0.2,2.6,3.0,15.0,1.0,11.0
1.64,38.0,12.8,12.8,-4.7698319665,18575.12151853951,25.04,0.4,11.03,17.0756479498908,-3.352811516,17.0,2.4,5.0,1.6,3.0,2.713,0.0,0.0,0.0,2.5,2.0,31.9,0.0,12.0
1.37,7.4,12.8,12.8,-4.1403973685,18569.536190107043,34.22,0.0,11.03,22.6609763823586,-2.692043856,17.3,2.0,4.0,2.0,2.0,2.661,0.0,0.0,0.0,2.4,2.0,1.3000000000000007,0.0,12.0
1.5,7.4,12.8,12.8,-4.2212852145,18572.18078877279,33.492,0.0,11.03,20.0163777166128,-2.754408406,17.3,1.0,4.0,2.0,2.0,2.6500000000000004,0.0,0.0,0.0,2.4000000000000004,2.0,1.3000000000000007,0.0,12.0
1.37,18.0,12.8,12.8,-4.0748981230000005,18569.536190107043,30.502,0.0,11.03,22.6609763823586,-2.6536999110000004,17.3,2.0,4.0,2.0,2.0,2.656,0.0,0.0,0.0,2.4000000000000004,2.0,11.9,0.0,12.0
1.52,44.0,11.8,11.8,-4.456316126,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.0303341780000004,17.3,1.2,4.0,2.0,2.0,2.614,0.0,0.0,0.0,2.4000000000000004,2.0,37.9,0.0,12.0
1.39,26.0,12.8,12.8,-4.3512573880000005,18575.60274197189,19.174,0.0,11.03,16.5944245175099,-2.916086611,16.6,1.1,4.0,2.0,2.0,2.631,1.0,0.1,0.2,2.4000000000000004,3.0,19.9,1.0,12.0
1.37,14.0,12.8,12.8,-4.2779406062500005,18572.58665300632,19.174,0.0,11.03,19.6105134830824,-2.848906974,17.3,2.1,4.0,2.0,2.0,2.651,1.0,0.1,0.2,2.4000000000000004,3.0,7.9,1.0,12.0
1.37,14.0,12.8,12.8,-4.243395272,18569.536190107043,19.174,0.0,11.03,22.6609763823586,-2.81645841,17.3,2.1,4.0,2.0,2.0,2.648,1.0,0.1,0.2,2.4000000000000004,3.0,7.9,1.0,12.0
1.64,47.0,11.8,11.8,-4.5648752175,18578.35226826842,29.31,0.2,11.03,13.8448982209802,-3.1519609930000003,13.8,1.3,5.0,1.7999999999999998,4.0,2.621,0.0,0.0,0.0,2.4000000000000004,2.0,42.8,0.0,13.0
1.52,44.0,11.8,11.8,-4.4157104005,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-2.98897534,17.3,1.2,4.0,2.0,2.0,2.645,0.0,0.0,0.0,2.4000000000000004,2.0,37.9,0.0,12.0
1.52,44.0,13.0,13.0,-4.6575878785,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.227100801,17.3,2.2,4.0,2.0,2.0,2.71,0.0,0.0,0.0,2.6,2.0,37.9,0.0,12.0
1.39,26.0,12.8,12.8,-4.504962747,18575.60274197189,20.52,0.0,11.03,16.5944245175099,-3.0705299110000004,16.6,1.1,4.0,2.0,2.0,2.643,1.0,0.1,0.2,2.4000000000000004,3.0,19.9,1.0,12.0
1.64,38.0,11.8,11.8,-5.3036579455,18575.12151853951,23.32,0.4,11.03,17.0756479498908,-3.902439963,17.0,1.6,5.0,1.6,3.0,2.6420000000000003,0.0,0.0,0.0,2.5,0.0,31.9,0.0,16.0
1.63,69.0,11.8,11.8,-5.4794657465,18575.12151853951,23.32,0.2,11.03,17.0756479498908,-4.078247764,17.0,1.5,5.0,1.7999999999999998,3.0,2.632,0.0,0.0,0.0,2.5,0.0,62.9,0.0,17.0
1.45,30.0,11.8,11.8,-4.6062433715,18569.92845529496,23.32,0.0,10.004,22.2687111944408,-3.202954663,17.3,1.2,4.0,2.0,2.0,2.574,0.0,0.0,0.0,2.4000000000000004,2.0,25.1,0.0,16.0
1.52,44.0,10.8,10.8,-4.9876613745,18574.560849330595,23.32,0.0,10.004,17.6363171588061,-3.57958893,17.3,0.4,4.0,2.0,2.0,2.532,0.0,0.0,0.0,2.4000000000000004,0.0,39.1,0.0,16.0
1.45,30.0,11.8,11.8,-4.6742233475,18569.92845529496,23.32,0.0,11.03,22.2687111944408,-3.241672303,17.3,1.2,4.0,2.0,2.0,2.59,0.0,0.0,0.0,2.4000000000000004,2.0,23.9,0.0,16.0
1.5,30.0,11.8,11.8,-4.7551111935,18572.18078877279,23.32,0.0,11.03,20.0163777166128,-3.3040368530000004,17.3,0.2,4.0,2.0,2.0,2.579,0.0,0.0,0.0,2.4000000000000004,2.0,23.9,0.0,16.0
1.45,30.0,11.8,11.8,-4.608724102,18569.92845529496,23.32,0.0,11.03,22.2687111944408,-3.2033283580000003,17.3,1.2,4.0,2.0,2.0,2.585,0.0,0.0,0.0,2.4000000000000004,2.0,23.9,0.0,16.0
1.52,44.0,10.8,10.8,-4.990142105,18574.560849330595,23.32,0.0,11.03,17.6363171588061,-3.5799626250000003,17.3,0.4,4.0,2.0,2.0,2.543,0.0,0.0,0.0,2.4000000000000004,0.0,37.9,0.0,16.0
1.64,38.0,10.8,10.8,-5.1125812355,18574.195033509084,23.32,0.4,11.03,18.0021329803168,-3.7157022090000007,17.3,0.6000000000000001,5.0,1.6,4.0,2.528,0.0,0.0,0.0,2.4000000000000004,0.0,31.9,0.0,17.0
1.64,47.0,10.8,10.8,-4.9971751515000005,18578.35226826842,23.32,0.2,11.03,13.8448982209802,-3.600296125,13.8,0.5,5.0,1.7999999999999998,4.0,2.531,0.0,0.0,0.0,2.4000000000000004,0.0,40.9,0.0,17.0
1.64,38.0,12.0,12.0,-5.3283441197500006,18574.195033509084,23.32,0.2,11.03,18.0021329803168,-3.928281122000001,17.3,1.6,5.0,1.8000000000000005,3.0,2.63,1.0,0.1,0.2,2.6,3.0,31.9,1.0,16.0
1.63,69.0,12.0,12.0,-5.50415192075,18574.150436930217,23.32,0.0,11.03,18.0467295591839,-4.104088923,17.3,1.5,5.0,2.0,3.0,2.62,1.0,0.1,0.2,2.6,3.0,62.9,1.0,17.0
1.64,38.0,12.0,12.0,-5.2937987855,18574.195033509084,23.32,0.2,11.03,18.0021329803168,-3.895832558,17.3,1.6,5.0,1.8000000000000005,3.0,2.627,1.0,0.1,0.2,2.6,3.0,31.9,1.0,16.0
1.63,69.0,12.0,12.0,-5.4696065865,18574.150436930217,23.32,0.0,11.03,18.0467295591839,-4.071640359,17.3,1.5,5.0,2.0,3.0,2.617,1.0,0.1,0.2,2.6,3.0,62.9,1.0,17.0
1.64,38.0,10.8,10.8,-5.136872560833,18574.195033509084,23.32,0.4,11.03,18.0021329803168,-3.740093646,17.3,0.6000000000000001,5.0,1.6,4.0,2.531,0.0,0.0,0.0,2.4000000000000004,0.0,36.7,0.0,17.0
1.45,30.0,11.8,11.8,-4.539276641833,18569.92845529496,23.32,0.2,11.03,22.2687111944408,-3.119753006,17.3,1.2,5.0,1.7999999999999998,4.0,2.576,0.0,0.0,0.0,2.4000000000000004,1.0,28.7,0.0,17.0
1.45,30.0,11.8,11.8,-4.885083367,18575.60274197189,19.174,0.0,11.03,16.5944245175099,-3.465715058,16.6,0.3,4.0,2.0,2.0,2.56,1.0,0.1,0.2,2.4000000000000004,3.0,23.9,1.0,16.0
1.45,30.0,11.8,11.8,-4.81176658525,18572.58665300632,19.174,0.0,11.03,19.6105134830824,-3.398535421,17.3,1.3,4.0,2.0,2.0,2.58,1.0,0.1,0.2,2.4000000000000004,3.0,23.9,1.0,16.0
1.45,30.0,11.8,11.8,-4.777221251,18569.92845529496,19.174,0.0,11.03,22.2687111944408,-3.366086857,17.3,1.3,4.0,2.0,2.0,2.577,1.0,0.1,0.2,2.4000000000000004,3.0,23.9,1.0,16.0
1.64,38.0,10.8,10.8,-5.2141072805,18574.195033509084,23.32,0.4,11.03,18.0021329803168,-3.816995524,17.3,0.6000000000000001,5.0,1.6,4.0,2.547,0.0,0.0,0.0,2.4000000000000004,0.0,33.8,0.0,17.0
1.64,47.0,10.8,10.8,-5.0987011965,18578.35226826842,23.32,0.2,11.03,13.8448982209802,-3.70158944,13.8,0.5,5.0,1.7999999999999998,4.0,2.55,0.0,0.0,0.0,2.4000000000000004,0.0,42.8,0.0,17.0
1.52,44.0,10.8,10.8,-4.9495363795,18574.560849330595,23.32,0.0,11.03,17.6363171588061,-3.5386037870000004,17.3,0.4,4.0,2.0,2.0,2.574,0.0,0.0,0.0,2.4000000000000004,0.0,37.9,0.0,16.0
1.45,33.0,10.8,10.8,-5.026609523,18569.92845529496,22.99,0.0,11.03,22.2687111944408,-3.619204463,17.3,0.4,4.0,2.0,2.0,2.553,0.0,0.0,0.0,2.4000000000000004,0.0,26.9,0.0,16.0
1.64,38.0,10.8,10.8,-5.153142727833,18574.195033509084,23.32,0.4,11.03,18.0021329803168,-3.755890516,17.3,0.6000000000000001,5.0,1.6,4.0,2.542,0.0,0.0,0.0,2.4000000000000004,0.0,34.7,0.0,17.0
1.45,30.0,11.8,11.8,-4.555546808833,18569.92845529496,23.32,0.2,11.03,22.2687111944408,-3.135549876,17.3,1.2,5.0,1.7999999999999998,4.0,2.587,0.0,0.0,0.0,2.4000000000000004,1.0,26.7,0.0,17.0
1.64,47.0,10.8,10.8,-5.037736643833,18578.35226826842,23.32,0.2,11.03,13.8448982209802,-3.640484432,13.8,0.5,5.0,1.7999999999999998,4.0,2.545,0.0,0.0,0.0,2.4000000000000004,0.0,43.7,0.0,17.0
1.45,30.0,12.0,12.0,-5.376119331,18569.92845529496,23.32,0.0,11.03,22.2687111944408,-3.956852286,17.3,1.4,4.0,2.0,2.0,2.652,0.0,0.0,0.0,2.6,2.0,24.4,0.0,26.0
1.52,44.0,12.0,12.0,-5.158212109500001,18574.560849330595,23.32,0.0,11.03,17.6363171588061,-3.745514161,17.3,1.4,4.0,2.0,2.0,2.676,0.0,0.0,0.0,2.6,2.0,38.4,0.0,26.0
1.45,33.0,12.0,12.0,-5.235285253000001,18569.92845529496,22.99,0.0,11.03,22.2687111944408,-3.826114837,17.3,1.4,4.0,2.0,2.0,2.655,0.0,0.0,0.0,2.6,2.0,27.4,0.0,26.0
1.64,38.0,10.8,10.8,-5.123452092000001,18574.195033509084,23.32,0.4,11.03,18.0021329803168,-3.726635753,17.3,0.6000000000000001,5.0,1.6,3.0,2.531,0.0,0.0,0.0,2.7,0.0,31.9,0.0,17.0
1.45,30.0,12.0,12.0,-5.409321079,18569.92845529496,23.32,0.0,11.03,22.2687111944408,-3.988067373,17.3,1.4,4.0,2.0,2.0,2.615,0.0,0.0,0.0,2.6,2.0,23.9,0.0,16.0
1.52,44.0,12.0,12.0,-5.191413857500001,18574.560849330595,23.32,0.0,11.03,17.6363171588061,-3.776729248,17.3,1.4,4.0,2.0,2.0,2.639,0.0,0.0,0.0,2.6,2.0,37.9,0.0,16.0
1.45,33.0,12.0,12.0,-5.268487001,18569.92845529496,22.99,0.0,11.03,22.2687111944408,-3.857329924,17.3,1.4,4.0,2.0,2.0,2.6180000000000003,0.0,0.0,0.0,2.6,2.0,26.9,0.0,16.0
1.45,30.0,11.8,11.8,-4.647671751,18569.92845529496,23.32,0.0,11.03,22.2687111944408,-3.216740373,17.3,1.2,4.0,2.0,2.0,2.585,0.0,0.0,0.0,2.4000000000000004,2.0,23.9,0.0,16.0
1.5,30.0,11.8,11.8,-4.728559597,18572.18078877279,23.32,0.0,11.03,20.0163777166128,-3.279104923,17.3,0.2,4.0,2.0,2.0,2.574,0.0,0.0,0.0,2.4000000000000004,2.0,23.9,0.0,16.0
1.45,30.0,11.8,11.8,-4.5821725055,18569.92845529496,23.32,0.0,11.03,22.2687111944408,-3.178396428,17.3,1.2,4.0,2.0,2.0,2.58,0.0,0.0,0.0,2.4000000000000004,2.0,23.9,0.0,16.0
1.52,44.0,10.8,10.8,-4.9635905085,18574.560849330595,23.32,0.0,11.03,17.6363171588061,-3.555030695,17.3,0.4,4.0,2.0,2.0,2.5380000000000003,0.0,0.0,0.0,2.4000000000000004,0.0,37.9,0.0,16.0
1.45,33.0,10.8,10.8,-5.040663652,18569.92845529496,22.99,0.0,11.03,22.2687111944408,-3.635631371000001,17.3,0.4,4.0,2.0,2.0,2.517,0.0,0.0,0.0,2.4000000000000004,0.0,26.9,0.0,16.0
1.64,38.0,12.0,12.0,-5.2543863425,18574.195033509084,23.32,0.2,11.03,18.0021329803168,-3.8557318190000007,17.3,1.6,5.0,1.8000000000000005,3.0,2.611,1.0,0.1,0.2,2.6,3.0,35.2,1.0,25.0
1.63,69.0,12.0,12.0,-5.4301941435,18574.150436930217,23.32,0.0,11.03,18.0467295591839,-4.03153962,17.3,1.5,5.0,2.0,3.0,2.601,1.0,0.1,0.2,2.6,3.0,66.2,1.0,25.0
1.45,30.0,11.8,11.8,-5.038788726,18575.60274197189,20.52,0.0,11.03,16.5944245175099,-3.620158358,16.6,0.3,4.0,2.0,2.0,2.572,1.0,0.1,0.2,2.4000000000000004,3.0,23.9,1.0,16.0
1.64,38.0,12.8,12.8,-4.8507198125,18575.12151853951,25.04,0.4,11.03,17.0756479498908,-3.415176066,17.0,1.4,5.0,1.6,3.0,2.702,0.0,0.0,0.0,2.5,2.0,31.9,0.0,9.0
1.5,7.4,12.8,12.8,-4.2212852145,18572.18078877279,33.492,0.0,11.03,20.0163777166128,-2.754408406,17.3,1.0,4.0,2.0,2.0,2.65,0.0,0.0,0.0,2.4000000000000004,2.0,1.3000000000000007,0.0,12.0
1.5,7.4,12.8,12.8,-4.3021730605,18572.18078877279,33.492,0.0,11.03,20.0163777166128,-2.8167729560000003,17.3,0.0,4.0,2.0,2.0,2.639,0.0,0.0,0.0,2.4,2.0,1.3000000000000007,0.0,4.0
1.5,18.0,12.8,12.8,-4.155785969,18572.18078877279,30.502,0.0,11.03,20.0163777166128,-2.716064461,17.3,1.0,4.0,2.0,2.0,2.645,0.0,0.0,0.0,2.4000000000000004,2.0,11.9,0.0,12.0
1.52,44.0,11.8,11.8,-4.537203972,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.092698728,17.3,0.2,4.0,2.0,2.0,2.603,0.0,0.0,0.0,2.4000000000000004,2.0,37.9,0.0,4.0
1.5,26.0,12.8,12.8,-4.432145234,18575.60274197189,19.174,0.0,11.03,16.5944245175099,-2.978451161,16.6,0.1,4.0,2.0,2.0,2.62,1.0,0.1,0.2,2.4000000000000004,3.0,19.9,1.0,4.0
1.5,14.0,12.8,12.8,-4.35882845225,18572.58665300632,19.174,0.0,11.03,19.6105134830824,-2.911271524,17.3,1.1,4.0,2.0,2.0,2.64,1.0,0.1,0.2,2.4000000000000004,3.0,7.9,1.0,11.0
1.5,14.0,12.8,12.8,-4.324283118,18572.18078877279,19.174,0.0,11.03,20.0163777166128,-2.87882296,17.3,1.1,4.0,2.0,2.0,2.637,1.0,0.1,0.2,2.4000000000000004,3.0,7.9,1.0,11.0
1.64,38.0,11.8,11.8,-4.7611691475,18574.195033509084,25.04,0.4,11.03,18.0021329803168,-3.329731627,17.3,0.4,5.0,1.6,4.0,2.607,0.0,0.0,0.0,2.4000000000000004,2.0,33.8,0.0,5.0
1.64,47.0,11.8,11.8,-4.6457630635000005,18578.35226826842,29.31,0.2,11.03,13.8448982209802,-3.214325543,13.8,0.3,5.0,1.7999999999999998,4.0,2.6100000000000003,0.0,0.0,0.0,2.4000000000000004,2.0,42.8,0.0,5.0
1.52,44.0,11.8,11.8,-4.4965982465000005,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.0513398900000004,17.3,0.2,4.0,2.0,2.0,2.6340000000000003,0.0,0.0,0.0,2.4000000000000004,2.0,37.9,0.0,4.0
1.52,44.0,13.0,13.0,-4.738475724500001,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.2894653510000005,17.3,1.2,4.0,2.0,2.0,2.699,0.0,0.0,0.0,2.6,2.0,37.9,0.0,12.0
1.5,6.1,12.8,12.8,-4.194733618,18572.18078877279,33.492,0.0,11.03,20.0163777166128,-2.7294764760000003,17.3,1.0,4.0,2.0,2.0,2.645,0.0,0.0,0.0,2.4000000000000004,2.0,0.0,0.0,12.0
1.5,18.0,12.8,12.8,-4.1292343725,18572.18078877279,30.502,0.0,11.03,20.0163777166128,-2.691132531,17.3,1.0,4.0,2.0,2.0,2.64,0.0,0.0,0.0,2.4000000000000004,2.0,11.9,0.0,12.0
1.52,44.0,11.8,11.8,-4.5106523755,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.067766798,17.3,0.2,4.0,2.0,2.0,2.598,0.0,0.0,0.0,2.4000000000000004,2.0,37.9,0.0,4.0
1.5,26.0,12.8,12.8,-4.585850593,18575.60274197189,20.52,0.0,11.03,16.5944245175099,-3.132894461,16.6,0.1,4.0,2.0,2.0,2.632,1.0,0.1,0.2,2.4000000000000004,3.0,19.9,1.0,4.0
1.64,38.0,12.8,12.8,-4.704332721,18575.12151853951,25.04,0.4,11.03,17.0756479498908,-3.314467571,17.0,2.4,5.0,1.6,3.0,2.708,0.0,0.0,0.0,2.5,2.0,31.9,0.0,12.0
1.37,18.0,12.8,12.8,-4.0748981230000005,18569.536190107043,30.502,0.0,11.03,22.6609763823586,-2.6536999110000004,17.3,2.0,4.0,2.0,2.0,2.656,0.0,0.0,0.0,2.4000000000000004,2.0,11.9,0.0,12.0
1.5,18.0,12.8,12.8,-4.155785969,18572.18078877279,30.502,0.0,11.03,20.0163777166128,-2.716064461,17.3,1.0,4.0,2.0,2.0,2.645,0.0,0.0,0.0,2.4000000000000004,2.0,11.9,0.0,12.0
1.24,18.0,12.8,12.8,-4.009398877500001,18565.23038122733,30.502,0.0,11.03,26.9667852620646,-2.615355966,17.3,2.0,4.0,2.0,2.0,2.651,0.0,0.0,0.0,2.4,2.0,11.9,0.0,12.0
1.52,44.0,11.8,11.8,-4.3908168805,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-2.991990233,17.3,1.2,4.0,2.0,2.0,2.609,0.0,0.0,0.0,2.4000000000000004,2.0,37.9,0.0,12.0
1.39,26.0,12.8,12.8,-4.285758142500001,18575.60274197189,19.174,0.0,11.03,16.5944245175099,-2.8777426660000005,16.6,1.1,4.0,2.0,2.0,2.6260000000000003,1.0,0.1,0.2,2.4000000000000004,3.0,19.9,1.0,12.0
1.31,18.0,12.8,12.8,-4.212441360750001,18572.58665300632,19.174,0.0,11.03,19.6105134830824,-2.8105630290000003,17.3,2.1,4.0,2.0,2.0,2.646,1.0,0.1,0.2,2.4000000000000004,3.0,11.9,1.0,12.0
1.24,18.0,12.8,12.8,-4.1778960265,18566.11450832901,19.174,0.0,11.03,26.0826581603887,-2.7781144650000003,17.3,2.1,4.0,2.0,2.0,2.643,1.0,0.1,0.2,2.4000000000000004,3.0,11.9,1.0,12.0
1.52,44.0,11.8,11.8,-4.350211155,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-2.9506313950000003,17.3,1.2,4.0,2.0,2.0,2.64,0.0,0.0,0.0,2.4000000000000004,2.0,37.9,0.0,12.0
1.52,44.0,13.0,13.0,-4.592088633,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.1887568560000004,17.3,2.2,4.0,2.0,2.0,2.705,0.0,0.0,0.0,2.6,2.0,37.9,0.0,12.0
1.37,18.0,12.8,12.8,-4.0483465265,18569.536190107043,30.502,0.0,11.03,22.6609763823586,-2.628767981,17.3,2.0,4.0,2.0,2.0,2.651,0.0,0.0,0.0,2.4000000000000004,2.0,11.9,0.0,12.0
1.52,44.0,11.8,11.8,-4.364265284,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-2.967058303,17.3,1.2,4.0,2.0,2.0,2.604,0.0,0.0,0.0,2.4000000000000004,2.0,37.9,0.0,12.0
1.39,26.0,12.8,12.8,-4.439463501500001,18575.60274197189,20.52,0.0,11.03,16.5944245175099,-3.032185966,16.6,1.1,4.0,2.0,2.0,2.638,1.0,0.1,0.2,2.4000000000000004,3.0,19.9,1.0,12.0
1.64,44.0,11.8,11.8,-5.085750724,18575.12151853951,25.04,0.4,11.03,17.0756479498908,-3.6911018380000007,17.0,1.6,5.0,1.6,3.0,2.666,0.0,0.0,0.0,2.5,0.0,37.9,0.0,9.0
1.52,44.0,11.8,11.8,-4.456316126,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.0303341780000004,17.3,1.2,4.0,2.0,2.0,2.614,0.0,0.0,0.0,2.4000000000000004,2.0,37.9,0.0,12.0
1.52,44.0,11.8,11.8,-4.537203972,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.092698728,17.3,0.2,4.0,2.0,2.0,2.603,0.0,0.0,0.0,2.4000000000000004,2.0,37.9,0.0,4.0
1.52,44.0,11.8,11.8,-4.3908168805,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-2.991990233,17.3,1.2,4.0,2.0,2.0,2.609,0.0,0.0,0.0,2.4000000000000004,2.0,37.9,0.0,12.0
1.52,44.0,10.8,10.8,-4.7722348835,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.3686245,17.3,0.4,4.0,2.0,2.0,2.567,0.0,0.0,0.0,2.4,0.0,37.9,0.0,4.0
1.52,44.0,11.8,11.8,-4.6671761455,18575.60274197189,19.174,0.0,11.03,16.5944245175099,-3.2543769330000005,16.6,0.3,4.0,2.0,2.0,2.584,1.0,0.1,0.2,2.4000000000000004,3.0,37.9,1.0,4.0
1.52,44.0,11.8,11.8,-4.59385936375,18574.560849330595,19.174,0.0,11.03,17.6363171588061,-3.1871972960000003,17.3,1.3,4.0,2.0,2.0,2.604,1.0,0.1,0.2,2.4000000000000004,3.0,37.9,1.0,11.0
1.52,44.0,11.8,11.8,-4.5593140295,18574.560849330595,19.174,0.0,11.03,17.6363171588061,-3.1547487320000003,17.3,1.3,4.0,2.0,2.0,2.601,1.0,0.1,0.2,2.4000000000000004,3.0,37.9,1.0,11.0
1.64,44.0,10.8,10.8,-4.996200059,18574.560849330595,25.04,0.4,11.03,17.6363171588061,-3.605657399,17.3,0.6000000000000001,5.0,1.6,4.0,2.571,0.0,0.0,0.0,2.4000000000000004,0.0,39.8,0.0,5.0
1.64,47.0,10.8,10.8,-4.8807939750000005,18578.35226826842,27.491,0.2,11.03,13.8448982209802,-3.490251315,13.8,0.5,5.0,1.7999999999999998,4.0,2.574,0.0,0.0,0.0,2.4000000000000004,0.0,42.8,0.0,5.0
1.52,44.0,10.8,10.8,-4.7316291580000005,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.3272656620000003,17.3,0.4,4.0,2.0,2.0,2.598,0.0,0.0,0.0,2.4,0.0,37.9,0.0,4.0
1.52,44.0,12.0,12.0,-4.973506636,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.5653911230000004,17.3,1.4,4.0,2.0,2.0,2.6630000000000003,0.0,0.0,0.0,2.6,2.0,37.9,0.0,12.0
1.52,44.0,11.8,11.8,-4.4297645295,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.005402248,17.3,1.2,4.0,2.0,2.0,2.609,0.0,0.0,0.0,2.4000000000000004,2.0,37.9,0.0,12.0
1.52,44.0,11.8,11.8,-4.8208815045,18575.60274197189,20.52,0.0,11.03,16.5944245175099,-3.408820233,16.6,0.3,4.0,2.0,2.0,2.596,1.0,0.1,0.2,2.4000000000000004,3.0,37.9,1.0,4.0
1.64,38.0,11.8,11.8,-5.1628238675,18575.12151853951,22.99,0.4,11.03,17.0756479498908,-3.771702514,17.0,1.6,5.0,1.6,3.0,2.645,0.0,0.0,0.0,2.5,0.0,31.9,0.0,9.0
1.63,69.0,11.8,11.8,-5.3386316685,18575.12151853951,22.99,0.2,11.03,17.0756479498908,-3.947510315,17.0,1.5,5.0,1.7999999999999998,3.0,2.635,0.0,0.0,0.0,2.5,0.0,62.9,0.0,17.0
1.41,33.0,11.8,11.8,-4.4654092935000005,18568.93122322021,22.99,0.0,10.004,23.2659432691915,-3.072217214,17.3,1.2,4.0,2.0,2.0,2.577,0.0,0.0,0.0,2.4000000000000004,2.0,28.1,0.0,12.0
1.52,44.0,10.8,10.8,-4.846827296500001,18574.560849330595,22.99,0.0,10.004,17.6363171588061,-3.448851481,17.3,0.4,4.0,2.0,2.0,2.535,0.0,0.0,0.0,2.4000000000000004,0.0,39.1,0.0,4.0
1.41,33.0,11.8,11.8,-4.533389269500001,18569.536190107043,22.99,0.0,11.03,22.6609763823586,-3.110934854,17.3,1.2,4.0,2.0,2.0,2.593,0.0,0.0,0.0,2.4000000000000004,2.0,26.9,0.0,12.0
1.5,33.0,11.8,11.8,-4.6142771155,18572.18078877279,22.99,0.0,11.03,20.0163777166128,-3.173299404,17.3,0.2,4.0,2.0,2.0,2.582,0.0,0.0,0.0,2.4000000000000004,2.0,26.9,0.0,4.0
1.41,33.0,11.8,11.8,-4.467890024000001,18568.93122322021,22.99,0.0,11.03,23.2659432691915,-3.0725909090000005,17.3,1.2,4.0,2.0,2.0,2.588,0.0,0.0,0.0,2.4000000000000004,2.0,26.9,0.0,12.0
